rowID,speciesID,common_name,sara_status,Estimated Extent of Occurrence,Index of Area of Occupancy,Residential & Commercial Development Threat,Housing & Urban Areas Threat,Commercial & Industrial Areas Threat,Tourism & Recreation Areas Threat,Agriculture & Aquaculture Threat,Annual & Perennial Non-Timber Crops Threat,Wood & Pulp Plantations Threat,Livestock Farming & Ranching Threat,Marine & Freshwater Aquaculture Threat,Energy Production & Mining Threat,Oil & Gas Drilling Threat,Mining & Quarrying Threat,Renewable Energy Threat,Transportation & Service Corridors Threat,Roads & Railroads Threat,Utility & Service Lines Threat,Shipping Lanes Threat,Flight Paths Threat,Biological Resource Use Threat,Hunting & Collecting Terrestrial Animals Threat,Gathering Terrestrial Plants Threat,Logging & Wood Harvesting Threat,Fishing & Harvesting Aquatic Resources Threat,Human Intrusions & Disturbance Threat,Recreational Activities Threat,"War, Civil Unrest & Military Exercises Threat",Work & Other Activities Threat,Natural System Modifications Threat,Fire & Fire Suppression Threat,Dams & Water Management/Use Threat,Other Ecosystem Modifications Threat,Invasive & Other Species & Genes Threat,Invasive Non-Native/Alien Species Threat,Problematic Native Species Threat,Introduced Genetic Material Threat,X8.4_threat_identified,X8.5_threat_identified,X8.6_threat_identified,Pollution Threat,Household Sewage & Urban Waste Water Threat,Industrial & Military Effluents Threat,Agricultural & Forestry Effluents Threat,Garbage & Solid Waste Threat,Airborne Pollutants Threat,Excess Energy Threat,Geological Events Threat,Volcanoes Threat,Earthquakes/Tsunamis Threat,Avalanches/Landslides Threat,Climate Change & Severe Weather Threat,Habitat Shifting & Alteration Threat,Droughts Threat,Temperature Extremes Threat,Storms & Flooding Threat,X11.5_threat_identified,Annual Mean Temp,Mean Temperature of Warmest Quarter,Mean Temperature of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temperature of Wettest Quarter,Mean Temperature of Driest Quarter
179,1041,macropis cuckoo bee,0.0,10000002.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1840835,16.7725,-4.423333,1474.0,155.0,104.0,13.061298,436.0,318.0,326.0,393.0,9.636,28.413883,873.43695,23.3,-10.613,33.913,-1.3233333,16.690166
188,1028,mountain crab-eye,2.0,190232.0,322.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
193,400,nooksack dace,0.0,6302.0,362.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
203,295,northern saw-whet owl brooksi subspecies,1.0,137992.0,6482.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
204,1011,northern sunfish great lakes-upper st. lawrence populations,2.0,1367002.0,20002.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.999145725,13.296750249999999,-18.956415999999997,853.5,106.5,40.5,32.6895285,307.5,138.0,299.0,140.0,11.790792,24.1306805,1306.88885,21.1645005,-27.631,48.795500000000004,12.702750250000001,-18.3389165
210,146,olive-sided flycatcher,1.0,5182.0,9200002.0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,-1.1905472731538462,13.421208346153845,-16.218086546153845,821.6923076923077,106.3076923076923,42.69230769230769,39.06329453846154,295.7692307692308,139.46153846153845,243.76923076923077,185.3846153846154,10.356671484615386,24.220845076923073,1211.3223653846153,20.72876930769231,-23.253942307692306,43.9827113076923,7.986650784615384,-10.181307684615383
212,193,pale yellow dune moth,2.0,1442802.0,762.0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.9638194670000001,14.323278,-17.726667333333335,522.0,95.0,17.666666666666668,60.811749666666664,248.66666666666666,59.0,248.66666666666666,61.333333333333336,11.862972666666666,25.497960666666668,1301.7156,21.82466666666667,-25.30666666666667,47.13133333333334,14.323278,-15.285388666666668
220,179,peregrine falcon pealei subspecies,2.0,1470002.0,90002.0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
221,383,peregrine falcon anatum/tundrius,2.0,124610002.0,697002.0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,-1.7508576292500004,13.131430541666667,-17.05356945,790.5833333333334,104.25,39.083333333333336,41.14292716666667,290.4166666666667,128.83333333333334,241.75,177.0,10.512270858333332,24.240007333333327,1232.7085875,20.544500083333336,-24.15458333333333,44.699083083333335,8.401111266666666,-10.789680541666664
224,1012,plains minnow,1.0,322.0,332.0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.012791599,15.477,-17.123333,498.0,89.0,16.0,59.156277,233.0,53.0,233.0,56.0,11.65375,24.392477,1323.8707,22.803,-24.973,47.776,15.477,-14.2465
227,307,polar bear,2.0,87000002.0,56000002.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-4.831297621428571,12.232285785714286,-22.12552385714286,588.2857142857143,79.0,27.142857142857142,41.919397,217.71428571428572,93.71428571428571,213.14285714285714,102.71428571428571,10.299595471428571,21.073894428571432,1404.5738857142858,19.876857285714284,-29.392428571428574,49.26928528571428,11.596619285714285,-17.8104285
228,149,porsild's bryum,1.0,7212.0,882.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,-2.664072875,10.83216625,-16.0005836,882.5,123.5,37.25,48.699505,350.5,128.5,242.5,236.75,9.441728825,24.9102005,1101.1345,17.96125,-22.271749999999997,40.23299925,7.74029165,-9.345333225000001
229,1029,prairie rattlesnake,2.0,783522.0,23082.0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.4238957995,14.326,-14.940417,526.5,99.0,17.5,63.8622035,260.0,59.0,260.0,61.5,11.8862085,27.079282,1189.9006,21.42,-22.8245,44.2445,14.326,-12.4519165
232,316,prairie skink,0.0,37852.0,3162.0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,-3.73925,14.317834,-23.299168,513.0,87.0,18.0,54.710842,226.0,59.0,226.0,61.0,11.816501,22.335318,1525.3456,22.634,-30.271,52.905,14.317834,-20.952333
234,1030,proud globelet,0.0,42.0,52.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
241,1031,pygmy slug,2.0,155522.0,11602.0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
244,430,pygmy snaketail,2.0,1629042.0,922.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.457104125,16.22400025,-12.765332999999998,978.0,100.0,60.5,17.923519,287.0,194.0,276.0,211.0,12.226875,27.00949,1175.0012000000002,24.354,-21.018,45.372,4.77216695,-9.9372498
247,378,rainbow smelt lake utopia small-bodied population,0.0,292.0,202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4155,17.126,-9.154333,1151.0,110.0,78.0,10.104486,312.0,246.0,290.0,280.0,11.409666,27.6806,1060.997,24.721,-16.498,41.219,-5.7776666,-3.4981666
248,1521,rainbow smelt lake utopia large-bodied population,0.0,302.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4155,17.126,-9.154333,1151.0,110.0,78.0,10.104486,312.0,246.0,290.0,280.0,11.409666,27.6806,1060.997,24.721,-16.498,41.219,-5.7776666,-3.4981666
250,1013,rainbow trout athabasca river populations,0.0,244502.0,25602.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.835,13.175,-12.757501,555.0,109.0,19.0,68.56813,287.0,65.0,287.0,67.0,12.118667,29.766087,1055.9305,20.037,-20.676,40.713,13.175,-10.657333
252,404,rapids clubtail,0.0,79952.0,362.0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
255,339,red-headed woodpecker,1.0,152.0,20002.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1.93118746275,14.097083625,-19.583833249999998,679.5,97.25,28.75,44.811544,268.5,97.0,264.25,99.25,11.762958750000001,23.747289000000002,1365.7485000000001,21.941500249999997,-27.6265,49.568000000000005,13.800083625000001,-17.9691665
257,1022,red-necked phalarope,2.0,86954592.0,20002.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,-1.1905472731538462,13.421208346153845,-16.218086546153845,821.6923076923077,106.3076923076923,42.69230769230769,39.06329453846154,295.7692307692308,139.46153846153845,243.76923076923077,185.3846153846154,10.356671484615386,24.220845076923073,1211.3223653846153,20.72876930769231,-23.253942307692306,43.9827113076923,7.986650784615384,-10.181307684615383
261,443,redside dace,0.0,448422.0,3322.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
266,196,rocky mountain sculpin saskatchewan-nelson river populations,1.0,4242.0,1722.0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.835,13.175,-12.757501,555.0,109.0,19.0,68.56813,287.0,65.0,287.0,67.0,12.118667,29.766087,1055.9305,20.037,-20.676,40.713,13.175,-10.657333
267,1522,rocky mountain sculpin missouri river populations,1.0,11592.0,4042.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.835,13.175,-12.757501,555.0,109.0,19.0,68.56813,287.0,65.0,287.0,67.0,12.118667,29.766087,1055.9305,20.037,-20.676,40.713,13.175,-10.657333
268,292,rocky mountain sculpin pacific populations,2.0,5422.0,1802.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
270,1042,roell's brotherella moss,0.0,44452.0,402.0,1,2,2,1,1,2,2,2,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
276,829,sable island sweat bee,1.0,1182.0,162.0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,6.1840835,16.7725,-4.423333,1474.0,155.0,104.0,13.061298,436.0,318.0,326.0,393.0,9.636,28.413883,873.43695,23.3,-10.613,33.913,-1.3233333,16.690166
281,525,sand-dune short-capsuled willow,2.0,21032.0,2082.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.012791599,15.477,-17.123333,498.0,89.0,16.0,59.156277,233.0,53.0,233.0,56.0,11.65375,24.392477,1323.8707,22.803,-24.973,47.776,15.477,-14.2465
285,1032,sheathed slug,2.0,22952.0,5002.0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
292,1014,silver lamprey great lakes-upper st. lawrence populations,2.0,5110002.0,329622.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-1.999145725,13.296750249999999,-18.956415999999997,853.5,106.5,40.5,32.6895285,307.5,138.0,299.0,140.0,11.790792,24.1306805,1306.88885,21.1645005,-27.631,48.795500000000004,12.702750250000001,-18.3389165
295,828,silver shiner,1.0,69962.0,896.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
310,1033,spiked saxifrage,2.0,96222.0,56.0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-6.6711254,10.233,-21.5335,348.0,59.0,15.0,47.778954,151.0,49.0,151.0,60.0,10.484417,22.46067,1319.1915,17.993,-28.686,46.679,10.233,-15.031667
314,13,spoon-leaved moss,0.0,241402.0,722.0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
319,170,streaked horned lark,0.0,2.0,2.0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
320,788,striped bass st. lawrence river population,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4969997,11.2715,-21.536499,902.0,123.0,38.0,39.636505,353.0,134.0,336.0,138.0,10.5375,21.922981,1324.7723,18.342001,-29.724,48.066,10.0835,-20.3015
324,1034,tall beakrush,0.0,122.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1840835,16.7725,-4.423333,1474.0,155.0,104.0,13.061298,436.0,318.0,326.0,393.0,9.636,28.413883,873.43695,23.3,-10.613,33.913,-1.3233333,16.690166
327,285,tall bugbane,0.0,972.0,842.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
328,524,tall woolly-heads,0.0,662.0,162.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
330,831,threehorn wartyback,1.0,70322.0,5322.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
332,1035,tiny tassel,2.0,149352.0,762.0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
337,528,turnor's willow,2.0,9912.0,1842.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.012791599,15.477,-17.123333,498.0,89.0,16.0,59.156277,233.0,53.0,233.0,56.0,11.65375,24.392477,1323.8707,22.803,-24.973,47.776,15.477,-14.2465
339,1017,unarmoured threespine stickleback,2.0,1242.0,202.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
343,130,vancouver island marmot,0.0,56532.0,2482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
345,101,vancouver lamprey,1.0,1762.0,1762.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
346,127,verna's flower moth,1.0,1574212.0,282.0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,-0.9638194670000001,14.323278,-17.726667333333335,522.0,95.0,17.666666666666668,60.811749666666664,248.66666666666666,59.0,248.66666666666666,61.333333333333336,11.862972666666666,25.497960666666668,1301.7156,21.82466666666667,-25.30666666666667,47.13133333333334,14.323278,-15.285388666666668
347,1036,vivid dancer,2.0,1060002.0,1242.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1.09820835,11.287833,-9.531583699999999,1123.0,172.0,40.5,58.978643,490.0,136.5,280.0,338.0,10.675333,31.4379335,851.0906,18.286,-16.012,34.298,5.63050005,-1.8743331999999997
354,187,western harvest mouse dychei subspecies,0.0,5622.0,1642.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.835,13.175,-12.757501,555.0,109.0,19.0,68.56813,287.0,65.0,287.0,67.0,12.118667,29.766087,1055.9305,20.037,-20.676,40.713,13.175,-10.657333
355,332,western harvest mouse megalotis subspecies,2.0,29042.0,1202.0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
358,385,western silvery minnow,1.0,11942.0,4122.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.835,13.175,-12.757501,555.0,109.0,19.0,68.56813,287.0,65.0,287.0,67.0,12.118667,29.766087,1055.9305,20.037,-20.676,40.713,13.175,-10.657333
366,253,williamson's sapsucker,0.0,691872.0,16722.0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
367,1044,wolverine,2.0,102.0,40002.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,-3.1609875051000005,12.36786665,-19.106516739999996,686.2,98.6,28.7,47.0549342,273.7,98.2,228.5,145.1,10.51015843,23.4785605,1285.80691,19.851300100000003,-26.274399999999996,46.1256997,10.791433510000001,-14.26681659
371,341,wood turtle,1.0,7228742.0,37282.0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6503230125,15.123000124999999,-12.872624499999999,1083.0,119.5,65.75,22.136210249999998,340.75,210.0,303.5,238.25,11.156812500000001,26.088960999999998,1137.0529125,22.587500249999998,-20.59325,43.18075,4.57612515,-5.871458399999999
