rowID,speciesID,sara_status,X1_threat_identified,X1.1_threat_identified,X1.2_threat_identified,X1.3_threat_identified,X2_threat_identified,X2.1_threat_identified,X2.2_threat_identified,X2.3_threat_identified,X2.4_threat_identified,X3_threat_identified,X3.1_threat_identified,X3.2_threat_identified,X3.3_threat_identified,X4_threat_identified,X4.1_threat_identified,X4.2_threat_identified,X4.3_threat_identified,X4.4_threat_identified,X5_threat_identified,X5.1_threat_identified,X5.2_threat_identified,X5.3_threat_identified,X5.4_threat_identified,X6_threat_identified,X6.1_threat_identified,X6.2_threat_identified,X6.3_threat_identified,X7_threat_identified,X7.1_threat_identified,X7.2_threat_identified,X7.3_threat_identified,X8_threat_identified,X8.1_threat_identified,X8.2_threat_identified,X8.3_threat_identified,X8.4_threat_identified,X8.5_threat_identified,X8.6_threat_identified,X9_threat_identified,X9.1_threat_identified,X9.2_threat_identified,X9.3_threat_identified,X9.4_threat_identified,X9.5_threat_identified,X9.6_threat_identified,X10_threat_identified,X10.1_threat_identified,X10.2_threat_identified,X10.3_threat_identified,X11_threat_identified,X11.1_threat_identified,X11.2_threat_identified,X11.3_threat_identified,X11.4_threat_identified,X11.5_threat_identified,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9
666,467,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
667,54,1.0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-2.129203727888889,12.821555611111112,-17.783574155555552,734.1111111111111,104.11111111111111,31.11111111111111,45.32083755555555,290.3333333333333,106.22222222222223,241.44444444444446,158.33333333333334,10.866000111111111,24.538823333333333,1247.3583333333333,20.261777888888886,-25.162777777777777,45.42455555555556,11.18694462222222,-12.41640732222222
668,78,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
670,444,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.8172257666666667,15.098680666666667,-12.294374566666667,1082.6666666666667,121.33333333333333,67.33333333333333,21.282898,341.6666666666667,215.66666666666666,298.0,234.66666666666666,10.145548333333332,24.531493,1113.4856666666667,22.001000333333334,-19.556083333333333,41.55708333333333,2.4396528000000006,-8.893500000000001
671,43,1.0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,-3.73925,14.317834,-23.299168,513.0,87.0,18.0,54.710842,226.0,59.0,226.0,61.0,11.816501,22.335318,1525.3456,22.634,-30.271,52.905,14.317834,-20.952333
672,317,0.0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
673,349,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
674,248,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4155,17.126,-9.154333,1151.0,110.0,78.0,10.104486,312.0,246.0,290.0,280.0,11.409666,27.6806,1060.997,24.721,-16.498,41.219,-5.7776666,-3.4981666
675,308,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4056667,12.468333,-13.926167,1029.0,101.0,61.0,14.17893,298.0,215.0,298.0,245.0,9.108666,22.82874,1070.5127,19.116,-20.784,39.9,12.468333,-2.7121665
676,138,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
677,301,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
678,280,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
679,269,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
680,168,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
681,258,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
682,283,0.0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
683,274,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
684,263,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
685,279,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
686,259,0.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
687,206,1.0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9638194670000001,14.323278,-17.726667333333335,522.0,95.0,17.666666666666668,60.811749666666664,248.66666666666666,59.0,248.66666666666666,61.333333333333336,11.862972666666666,25.497960666666668,1301.7156,21.82466666666667,-25.30666666666667,47.13133333333334,14.323278,-15.285388666666668
688,232,0.0,1,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
689,289,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
690,273,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
691,260,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
692,267,0.0,1,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
693,229,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
694,95,0.0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
695,73,1.0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,-2.5791804833333334,13.637111499999998,-20.404,740.0,100.0,33.0,40.029966333333334,280.3333333333333,111.66666666666667,274.6666666666667,113.66666666666667,11.799361666666668,23.53222633333333,1379.7077666666667,21.654333666666663,-28.511,50.165333333333336,13.2411115,-19.210055333333333
696,14,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.73925,14.317834,-23.299168,513.0,87.0,18.0,54.710842,226.0,59.0,226.0,61.0,11.816501,22.335318,1525.3456,22.634,-30.271,52.905,14.317834,-20.952333
697,94,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
698,468,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,-4.4969997,11.2715,-21.536499,902.0,123.0,38.0,39.636505,353.0,134.0,336.0,138.0,10.5375,21.922981,1324.7723,18.342001,-29.724,48.066,10.0835,-20.3015
699,53,0.0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
700,351,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
701,304,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
702,394,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4969997,11.2715,-21.536499,902.0,123.0,38.0,39.636505,353.0,134.0,336.0,138.0,10.5375,21.922981,1324.7723,18.342001,-29.724,48.066,10.0835,-20.3015
703,188,0.0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7364027663333332,12.684222,-12.0621668,914.6666666666666,144.33333333333334,32.333333333333336,59.037854333333335,404.3333333333333,108.66666666666667,264.3333333333333,244.0,11.001472,29.089448,1008.6839666666666,19.791666666666668,-18.999,38.790666666666674,8.9126667,-5.9983888
704,253,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
705,417,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4969997,11.2715,-21.536499,902.0,123.0,38.0,39.636505,353.0,134.0,336.0,138.0,10.5375,21.922981,1324.7723,18.342001,-29.724,48.066,10.0835,-20.3015
706,314,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
707,352,0.0,1,1,1,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
708,298,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
709,342,1.0,1,1,0,0,1,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
710,241,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.620270875,14.81991725,-19.8377505,659.0,88.5,30.5,40.226697,244.0,100.5,244.0,101.5,12.4302925,24.336849,1407.1755,23.310499999999998,-27.9045,51.215,14.81991725,-18.664333
711,266,0.0,1,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
712,175,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-6.470138833333333,11.493888666666665,-24.044389,516.6666666666666,64.66666666666667,25.333333333333332,41.855641999999996,177.33333333333334,90.66666666666667,172.33333333333334,106.0,8.7382221,18.153304000000002,1457.9008000000001,18.727333333333334,-30.50933333333333,49.236665666666674,10.406666833333333,-17.3370555
713,182,1.0,1,1,0,1,1,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5724084099999999,14.961966899999998,-14.9579332,969.0,113.0,56.2,28.6511366,317.8,179.8,288.0,202.8,11.2887502,25.3382324,1214.7114500000002,22.596800199999997,-22.5288,45.1256,6.52446692,-8.88763332
714,509,1.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.835,13.175,-12.757501,555.0,109.0,19.0,68.56813,287.0,65.0,287.0,67.0,12.118667,29.766087,1055.9305,20.037,-20.676,40.713,13.175,-10.657333
715,397,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,-4.4969997,11.2715,-21.536499,902.0,123.0,38.0,39.636505,353.0,134.0,336.0,138.0,10.5375,21.922981,1324.7723,18.342001,-29.724,48.066,10.0835,-20.3015
716,44,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-0.9638194670000001,14.323278,-17.726667333333335,522.0,95.0,17.666666666666668,60.811749666666664,248.66666666666666,59.0,248.66666666666666,61.333333333333336,11.862972666666666,25.497960666666668,1301.7156,21.82466666666667,-25.30666666666667,47.13133333333334,14.323278,-15.285388666666668
717,434,0.0,1,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.3979722666666667,15.455611,-9.167944333333333,1218.0,122.0,81.0,12.448238000000002,348.6666666666667,259.6666666666667,304.6666666666667,306.0,10.051443999999998,26.307740999999996,1001.6488833333333,22.379,-15.964999999999998,38.344,1.7891110333333333,3.4932776333333337
718,370,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
720,484,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.999145725,13.296750249999999,-18.956415999999997,853.5,106.5,40.5,32.6895285,307.5,138.0,299.0,140.0,11.790792,24.1306805,1306.88885,21.1645005,-27.631,48.795500000000004,12.702750250000001,-18.3389165
721,115,1.0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
722,22,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4238957995,14.326,-14.940417,526.5,99.0,17.5,63.8622035,260.0,59.0,260.0,61.5,11.8862085,27.079282,1189.9006,21.42,-22.8245,44.2445,14.326,-12.4519165
723,214,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
724,305,1.0,1,1,0,0,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.999145725,13.296750249999999,-18.956415999999997,853.5,106.5,40.5,32.6895285,307.5,138.0,299.0,140.0,11.790792,24.1306805,1306.88885,21.1645005,-27.631,48.795500000000004,12.702750250000001,-18.3389165
725,390,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,2,2,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
726,191,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9638194670000001,14.323278,-17.726667333333335,522.0,95.0,17.666666666666668,60.811749666666664,248.66666666666666,59.0,248.66666666666666,61.333333333333336,11.862972666666666,25.497960666666668,1301.7156,21.82466666666667,-25.30666666666667,47.13133333333334,14.323278,-15.285388666666668
727,379,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
